order_id,audit_date,week_number,country,state,city,address_type,pid,call_attempt,quality_of_validation,validation_status,defect_category,deepdive_attribute,gam_defect,grok_comment_defect,overall_audit,delivery_outcome,delivery_success,auditor,resolution_time_hrs
ORD14501,2026-03-26,13,Canada,ON,Edmonton,Single-Residential,USC5361899129,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11628,2026-03-26,13,Canada,TX,Calgary,Multi-Residential,USC5023289859,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11167,2026-03-26,13,Canada,TX,Montreal,Multi-Residential,USC4940742400,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD14520,2026-03-26,13,US,IL,Houston,Single-Residential,USC5025737444,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD12394,2026-03-26,13,US,CA,Los Angeles,Multi-Residential,USC5280319521,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD10227,2026-03-26,13,US,GA,Vancouver,Single-Residential,USC5182913381,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11639,2026-03-26,13,US,QC,Houston,Single-Commercial,USC4942269641,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD12912,2026-03-26,13,US,FL,Seattle,Single-Residential,USC4846907339,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD13732,2026-03-26,13,US,ON,Columbus,Single-Residential,USC5208333303,Yes,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD12355,2026-03-26,13,US,TX,Miami,Mixed,USC4902345997,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD14614,2026-03-26,13,US,GA,Philadelphia,Single-Residential,USC5112326338,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD13416,2026-03-26,13,US,NC,Edmonton,Multi-Residential,USC4709471022,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD14633,2026-03-26,13,US,OH,Seattle,Multi-Residential,USC5392016852,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD12244,2026-03-26,13,Canada,OH,Charlotte,Single-Residential,USC5329012287,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11644,2026-03-26,13,US,BC,Philadelphia,Multi-Residential,USC4794259444,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11232,2026-03-26,13,US,GA,Houston,Multi-Commercial,USC5145276085,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11234,2026-03-26,13,US,AB,Columbus,Multi-Residential,USC4990861938,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14653,2026-03-26,13,Canada,BC,Houston,Mixed,USC5182325840,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD14838,2026-03-26,13,US,WA,Montreal,Single-Residential,USC5099781049,Yes,GAM defect - Wrong updates,Fail,Single-Commercial,Incorrect BH + AB,No GAM defect,No GROK defect,Fail,Returned,0,Priya M,10.8
ORD12295,2026-03-26,13,Canada,TX,Atlanta,Multi-Residential,USC4984516938,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD13448,2026-03-26,13,US,NY,Montreal,Multi-Residential,USC5107254831,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10880,2026-03-26,13,US,OH,Montreal,Multi-Residential,USC5363812164,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD14962,2026-03-26,13,US,ON,Philadelphia,Single-Residential,USC5335766293,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD12718,2026-03-26,13,US,WA,Montreal,Multi-Commercial,USC4942043160,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11422,2026-03-26,13,US,IL,Toronto,Single-Residential,USC5118315647,Non-Controllable,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD13215,2026-03-26,13,US,AB,Toronto,Multi-Residential,USC5086221216,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD13221,2026-03-26,13,US,IL,Seattle,Single-Residential,USC4954751641,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD14295,2026-03-26,13,US,GA,Atlanta,Multi-Residential,USC4842814251,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11436,2026-03-26,13,US,TX,Chicago,Single-Residential,USC5388273488,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD14375,2026-03-26,13,Canada,TX,Miami,Multi-Residential,USC5163398446,Non-Controllable,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD10924,2026-03-26,13,Canada,NC,Los Angeles,Multi-Residential,USC4955637881,Non-Controllable,Deep Dive Defect leading to GAM Defect,Fail,Multi-Residential,Incorrect AB,No GAM defect,No GROK defect,Fail,Delivered,1,Ganesh B,2.8
ORD14387,2026-03-26,13,US,FL,Edmonton,Multi-Residential,USC5066724573,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD13201,2026-03-26,13,US,OH,Chicago,Multi-Residential,USC5071704427,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD14130,2026-03-26,13,US,FL,Edmonton,Single-Residential,USC4985144851,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD13654,2026-03-26,13,US,IL,Toronto,Single-Residential,USC4970446285,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD13642,2026-03-26,13,Canada,OH,Columbus,Single-Residential,USC4871774099,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Returned,0,Riya Singh,0.0
ORD10206,2026-03-26,13,US,TX,Toronto,Multi-Residential,USC4833315306,No,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD12784,2026-03-26,13,Canada,TX,Seattle,Multi-Residential,USC5318362614,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD13828,2026-03-26,13,US,QC,Philadelphia,Multi-Residential,USC4800687764,Non-Controllable,GAM defect - Wrong updates,Fail,Mixed,Incorrect AB,Incorrect AB,Entire comment wrong - wrong PID identification,Fail,Delivered,1,Harini AB,2.6
ORD13195,2026-03-26,13,US,PA,Atlanta,Mixed,USC5028133057,Yes,Deep Dive Defect leading to GAM Defect,Fail,Single-Commercial,Incorrect BH,No GAM defect,No GROK defect,Fail,Returned,0,Kiran Nukala,2.6
ORD11796,2026-03-26,13,US,PA,Montreal,Multi-Residential,USC5389164770,Yes,Deep Dive Defect leading to GAM Defect,Fail,Multi-Residential,Incorrect BH,Duplicate update,No GROK defect,Fail,Delivered,1,Kiran Nukala,0.5
ORD12051,2026-03-26,13,US,OH,New York,Single-Commercial,USC5375079055,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD13592,2026-03-26,13,Canada,PA,New York,Multi-Residential,USC5178365595,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD12810,2026-03-26,13,US,ON,Seattle,Single-Residential,USC5161052885,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD11030,2026-03-26,13,US,NY,Chicago,Multi-Residential,USC4716208503,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD10179,2026-03-27,13,US,NC,Miami,Single-Commercial,USC5132981325,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD12969,2026-03-27,13,US,ON,Seattle,Multi-Commercial,USC5368966127,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD13921,2026-03-27,13,US,ON,Toronto,Single-Residential,USC5366007820,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD10873,2026-03-27,13,US,TX,Montreal,Single-Residential,USC5187738890,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD13023,2026-03-27,13,US,CA,Atlanta,Single-Residential,USC5268804049,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD12910,2026-03-27,13,US,OH,Houston,Single-Residential,USC5343253215,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD12754,2026-03-27,13,US,BC,Toronto,Single-Residential,USC5250969674,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11590,2026-03-27,13,US,NY,New York,Single-Commercial,USC4809746615,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD11704,2026-03-27,13,US,OH,Edmonton,Single-Residential,USC4823634229,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD11705,2026-03-27,13,US,IL,Columbus,Multi-Residential,USC5145637265,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11842,2026-03-27,13,US,NY,Houston,Multi-Residential,USC4923915611,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD14161,2026-03-27,13,US,AB,Atlanta,Multi-Residential,USC4973838020,Yes,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD11759,2026-03-27,13,Canada,NY,Houston,Single-Residential,USC4915344129,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD12736,2026-03-27,13,US,NC,Calgary,Single-Residential,USC4809855861,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD10763,2026-03-27,13,Canada,CA,Atlanta,Single-Commercial,USC5010997617,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10690,2026-03-27,13,US,NC,Charlotte,Single-Residential,USC5014068072,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD13078,2026-03-27,13,US,CA,New York,Single-Residential,USC4963985862,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD13219,2026-03-27,13,US,AB,Edmonton,Single-Residential,USC4746065478,Non-Controllable,Correct Validation but incorrect GROK comment,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD11376,2026-03-27,13,US,WA,Miami,Mixed,USC4978856501,Yes,Deep Dive Defect - Wrong validation,Fail,Mixed,Incorrect BH,Duplicate update,Entire comment wrong - wrong PID identification,Fail,Returned,0,Riya Singh,7.6
ORD13228,2026-03-27,13,US,TX,Edmonton,Single-Residential,USC5375923808,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Failed,0,Harini AB,0.0
ORD10511,2026-03-27,13,US,TX,Los Angeles,Multi-Residential,USC5025744768,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14393,2026-03-27,13,US,TX,Edmonton,Single-Commercial,USC5192827659,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10499,2026-03-27,13,Canada,OH,Atlanta,Multi-Commercial,USC5332613809,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD14820,2026-03-27,13,Canada,WA,Edmonton,Multi-Residential,USC4803492785,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10487,2026-03-27,13,US,ON,Atlanta,Single-Residential,USC4815234153,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD12475,2026-03-27,13,US,ON,Columbus,Single-Residential,USC4925538790,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD10459,2026-03-27,13,US,AB,Atlanta,Single-Residential,USC5236345797,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD11290,2026-03-27,13,US,ON,Miami,Single-Commercial,USC5201822220,Non-Controllable,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD10449,2026-03-27,13,US,NY,Miami,Single-Residential,USC5031396806,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10108,2026-03-27,13,US,WA,Atlanta,Single-Commercial,USC5113474121,No,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10441,2026-03-27,13,US,NY,Chicago,Multi-Residential,USC5209061463,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD14452,2026-03-27,13,US,TX,Houston,Single-Residential,USC5364702986,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD12719,2026-03-27,13,US,WA,Montreal,Single-Commercial,USC5236093063,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD12123,2026-03-27,13,US,BC,Columbus,Single-Residential,USC4905667973,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD12126,2026-03-27,13,US,FL,Seattle,Multi-Residential,USC5085624574,Yes,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
